ID,Title,Content,Permalink,"Post Type","Attachment URL","Attachment Filename","Image URL","Image Filename","Lesson Categories"
27133,"Hangout Recording Archives for Cohort 6",,https://seedlabacademy.net.au/lessons/hangout-recording-archives-for-cohort-6/,sfwd-lessons,,,,,
27141,"Latest Expo News","<!-- wp:paragraph -->
<p>BREAKING NEWS:  This is where any messages of high importance will be posted.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Update History: A chronological list of revisions made to the information in the Woolworths Seedlab Expo course.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><!-- wp:list-item -->
<li>06/06/2024 Woolworths Expo course goes live for Expo 5</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>12/06/2024 Expo briefing notes in 'Expo Information' updated for Expo 5</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>--- END ---</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/latest-expo-news/,sfwd-lessons,,,,,
27143,"Expo Information","<!-- wp:paragraph -->
<p>Below you will find links to various sources of information and templates to help you prepare for the Expo.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>A number of preparation sessions will be run prior to Expo. Participants need to attend at least 2 of the 3-4 preparation sessions. The schedule and zoom links for these sessions can be found below:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>2026 DATES TO COME</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Woolworths have provided an information sheet regarding their requirements from you for the day of the Expo.  This can be found below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Seedlab Aug 2024 Factsheet.pdf"" target=""_blank"" rel=""noreferrer noopener"">EXPO Factsheet from Woolworths</a></li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><a href=""https://seedlabacademy.net.au/wp-content/uploads/2026/01/6f62025126280bc81141ec48ec849085fba9cedd.jpgwp-content/uploads/2025/02/SUPPLIER-CHECKLIST_Seedlab-5-March-2025-1.pdf"">EXPO Supplier Checklist from Woolworths</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>The example floor plan of Expo 3 July 2023 can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Expo 3 Floorplan Final 070723.pdf"" target=""_blank"" rel=""noreferrer noopener"">Floorplan for July 2023 (EXAMPLE)</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>To watch a brief video from the last Expo (to see what it is like) follow the following link (external site):- </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.youtube.com/watch?v=TOsKhxwzsr4"" target=""_blank"" rel=""noreferrer noopener"">https://www.youtube.com/watch?v=TOsKhxwzsr4</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>If you require a HACCP sampling plan for Expo, an example can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a rel=""noreferrer noopener"" href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Woolworths HACCP Sampling Plan Example.pdf"" target=""_blank"">Woolworths HACCP Sampling Plan Example</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>A template for for allergen declaration  that requires completion can be found below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Allergen Declaration Statement - Master 171126.docx"">Allergen Declaration Statement</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>The Business and Product Information pack guide for the Expo can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://seedlabacademy.net.au/wp-content/uploads/2026/01/6f62025126280bc81141ec48ec849085fba9cedd.jpgwp-content/uploads/2025/08/SLA-Business-and-Info-Pack-2025.pptx-1.pdf"">Woolworths Expo Business and Product Information Pack </a>- 2025</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->",https://seedlabacademy.net.au/courses/woolworths-seedlab-expo/lessons/expo-information/,sfwd-lessons,,,,,
27145,"Expo Forms For Completion","<!-- wp:paragraph -->
<p>Depending on your specific product demo needs there are a number of forms that may need to be completed.  These forms can be found below.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>If you require a HACCP sampling plan for Expo, an example can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Woolworths%20HACCP%20Sampling%20Plan%20Example.pdf"" target=""_blank"" rel=""noreferrer noopener"">Woolworths HACCP Sampling Plan Example</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>A template for for allergen declaration that requires completion can be found below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Allergen%20Declaration%20Statement%20-%20Master%20171126.docx"">Allergen Declaration Statement</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>The latest set of Seedlab briefing notes for the Expo can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://seedlabacademy.net.au/wp-content/uploads/2026/01/6f62025126280bc81141ec48ec849085fba9cedd.jpgwp-content/uploads/2025/02/EXPO-6-Briefing-Notes-March-2025.pdf"" target=""_blank"" rel=""noreferrer noopener"">Woolworths Expo Briefing Notes for March 2025 Expo</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>The Business and Product Information pack guide for the Expo can be seen below.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Pitch%20your%20Business%20and%20Product%20-%20Info%20Pack%20Guidance%20April%202024.pdf"" target=""_blank"" rel=""noreferrer noopener"">Woolworths Expo Business and Product Information Pack guide (updated April24)</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Seedlab Delivery Docket - To complete if you have stock being delivered to Bella Vista ahead of time.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://seedlabacademy.net.au/wp-content/uploads/2026/01/6f62025126280bc81141ec48ec849085fba9cedd.jpgwp-content/uploads/2025/02/Seedlab_Delivery_Docket-Master.docx"" target=""_blank"" rel=""noreferrer noopener"">Seedlab Delivery Docket (.docx)</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Woolworths Kitchen Prep Space requirements, please complete for your business and return.</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><a href=""https://www.seedlabacademy.net.au/wp-content/uploads/materials/expo/Aug 2024 Back of House Prep Space_ Kitchen.xlsx"" target=""_blank"" rel=""noreferrer noopener"">Woolworths Kitchen Prep Space requirements (.xlsx)</a></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->",https://seedlabacademy.net.au/courses/woolworths-seedlab-expo/lessons/expo-forms-for-completion/,sfwd-lessons,,,,,
27168,"Chris Mathews from Little Urchin - Live in Conversation","<!-- wp:paragraph -->
<p>Recorded on the 18th May 2023, Chris Mathews, the founder of Little Urchin is in conversation and shares his experiences of creating and launching a new, natural sun cream business into national retail.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/video/828166545?h=1564df1c79"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/video/828166545?h=1564df1c79
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Purpose, vision, story, promotion</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/live-in-conversation/lessons/chris-mathews-from-little-urchin-live-in-conversation/,sfwd-lessons,,,,,
27183,"Run Through - Pitch/Business &amp; Product Information Document in Full","<!-- wp:paragraph -->
<p>Learn everything you need to know in the Woolworth Seedlab Expo #6 Briefing</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Briefing slide deck can be found in the resources</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1044536019/5d519ac68a?share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio"",""style"":{""spacing"":{""margin"":{""top"":""var:preset|spacing|70"",""bottom"":""var:preset|spacing|70""}}}} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio"" style=""margin-top:var(--wp--preset--spacing--70);margin-bottom:var(--wp--preset--spacing--70)""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1044536019/5d519ac68a?share=copy
</div><figcaption class=""wp-element-caption"">December 2024 - Hazel and the team outline the Pitch/Business Information Document in full</figcaption></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Woolworths, Seedlab, Expo, Expo #6, Prep Session</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths-seedlab-expo/lessons/briefing-session-recordings/,sfwd-lessons,,,,,
27189,"Mandy Gadson and Kym Hawkins from Jalbi Australia","<!-- wp:paragraph -->
<p>Mandy Gadson and Kym Hawkins from Jalbi Australia share some of their drives and ambitions for Jalbi Australia as a vehicle for providing community engagement and give-back through naturally based and traditionally inspired personal, hand and body wash products.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/831098998?h=a139eea060"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1524916639%3Fsecret_token%3Ds-V7l3L4E05Cu&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Social enterprise, community, Supply Nation, Indigenous owned</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/mandy-gadson-and-kym-hawkins-from-jalbi-australia/,sfwd-lessons,,,,,
27199,"EXPO FAQ","<!-- wp:paragraph -->
<p>What questions do you have?  Email <a href=""mailto:hazel@seedlabaustralia.com.au"" target=""_blank"" rel=""noreferrer noopener"">hazel@seedlabaustralia.com.au</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Can we use Woolworths or Seedlab Australia logos on any of our documents?<br><strong>Answer:</strong> No. These are their and our logos and both companies take a dim view of other people using them<br>loosely.<br><strong>Hint:</strong> Woolworths also don’t like being referred to as “Woollies” or “Woolies” – despite what they say in their<br>own TV ads.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br><strong>Question:</strong> How do I keep frozen samples frozen (or chilled samples chilled) on my stand?<br><strong>Answer:</strong> Suggest you use a small number of samples on a bowl or tub with ice – and either our or your team<br>can replenish from fridges or freezers in the Woolworths preparation kitchens.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br><strong>Question: </strong>What is the floor area for my stand?<br><strong>Answer:</strong> It will differ depending on where you are on the floorplan – please itemise your requirements with<br>specifics, to Hazel, if they are critical to your display planning.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>9<sup>th</sup> June 2023 Update</strong>:-</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Remember: we have asked to see a mock up display of your table so we can accommodate you best on the floorplan. Sooner rather than later please. i.e<strong>. NOW.</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> How ahead in time do we need to send the samples? Will they store it for us in the Cool room and Freezer?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer: </strong>We suggest you send ahead so that they arrive 1 week prior. Label deliveries carefully to ensure correct storage is undertaken. Please read the notes from Woolworths about this on the Module.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We would require Fridge and Freezer at the table, can we get these at the tables?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer: </strong>Not likely. I will ask – but work on a back up plan – hiring small units, or a table display with ice. We will aim to position you as close as possible to the prep kitchen. Please be in touch.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We have different products and therefore would have different Category Managers, will we be meeting all of them?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer: </strong>Unlikely – there is usually just one meeting, but I would prepare for on-table meetings with others so be clear on whom you are looking out for.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We have different review dates (Partner Hub) – some are prior to the Expo, do we need to apply by review dates or we wait for EXPO.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer: DO NOT WAIT FOR THE EXPO – APPLY FOR REVIEW DATES ASAP.</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Is there parking?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer: </strong>Yes – free parking (including disabled parking), underneath the building we are actually going to be in (Woolworths Head Office), and accessed by a lift to reception, from the car park. Bring a trolley. I will ensure we know how to identify the access point for the car park (it’s to the left of the main building and down a ramp).</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Note: </strong>Re correct unit abbreviations (on pack).&nbsp; Suggest checking with this document: <a href=""https://www.industry.gov.au/publications/guide-sale-pre-packaged-goods"" target=""_blank"" rel=""noreferrer noopener"">https://www.industry.gov.au/publications/guide-sale-pre-packaged-goods</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>23rd June 2023 Update</strong>:-</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Delivery Dockets are ONLY for if you are sending stock/materials </strong>through well ahead of the day – most of you will be bringing things in by hand or on a trolley and don’t need to worry about them at all.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>18th January 2024 Update:</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Remember: we have asked to see a mock up display of your table so we can accommodate you best on the<br>floorplan. Sooner rather than later please. i.e. NOW.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Preparation Time – when do we get to access and what time do we start sampling/or do people start<br>coming?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> You can access from 8.30am on the day (be getting ready by 8am please), and we would advise your<br>table is ready for sampling by 11am – although official sampling is only between 12 and 2pm. Remember that<br>between 9am and 12pm and 2-3pm could be Category Review Meetings – there will be a half hour window in<br>that time when you have your meeting. This is why we have recommended you bring two people. If you are<br>unable to, please advise us ahead of time so we know your stand may need coverage.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> How ahead in time do we need to send the samples? Will they store it for us in the Cool room and<br>Freezer?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer: </strong>We suggest you send ahead so that they arrive 1 week prior. Label deliveries carefully to ensure<br>correct storage is undertaken. Please read the notes from Woolworths about this on the Module.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>IMPORTANT: </strong>Ensure the delivery address delivered to specifically says: 1 Woolworths Way. NOT Norwest Circa<br>(there is a Woolworths store nearby which can cause delivery drivers some confusion.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We would require Fridge and Freezer at the table, can we get these at the tables?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> No - work on hiring small units, or a table display with ice. We will aim to position you as close as<br>possible to the prep kitchen. Please be in touch.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We have different products and therefore would have different Category Managers, will we be<br>meeting all of them?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> Unlikely – there is usually just one meeting, but I would prepare for on-table meetings with others so<br>be clear on whom you are looking out for.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We have different review dates (Partner Hub) – some are prior to the Expo, do we need to apply by<br>review dates or we wait for EXPO.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> DO NOT WAIT FOR THE EXPO – APPLY FOR REVIEW DATES ASAP. If you don’t know when this is – check on Partner Hub. If you don’t know who your Catgeory Manager is – please reach out.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Is there parking?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> Yes – free parking (including disabled parking), underneath the building we are actually going to be in (Woolworths Head Office),<br>and accessed by a lift to reception, from the car park. Bring a trolley. I will ensure we know how to identify the<br>access point for the car park (it’s to the left of the main building and down a ramp).</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question: </strong>Can I play my executive summary on a loop on a laptop with the ‘How to use my product” video and<br>do I send this to you first for approval?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> Yes you have to send anything playing on a loop for me to approve – or rather Woolworths to approve.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Can you please also let me know where the 10 slide template can be found that you provided is it on<br>the academy or in an email.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> There is no template – the suggestions were in the initial Briefing notes which are on the Academy in<br>the EXPO module.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Would you please remind me how to find out who my Category Manager is and their contact<br>information.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> Normally one would look on Partner Hub – but not all CMs are listed – happy for you to ask Hazel –<br>being very clear on which category you are talking about.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Sydney UpStores - How can I find out where the Up-Stores are in Sydney?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> Up Stores in Sydney is a closely guarded secret – no one has ever been able to get a definitive list.<br>Double Bay, Crows Nest are good starting points.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Note: Re correct unit abbreviations (on pack). Suggest checking with this document:<br><a href=""https://www.industry.gov.au/publications/guide-sale-pre-packaged-goods"" target=""_blank"" rel=""noreferrer noopener"">https://www.industry.gov.au/publications/guide-sale-pre-packaged-goods</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>1st February 2024 update</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br>Deadline is tmro for all DOCS to Hazel. Including a pic of a mock up display of your table so we can accommodate you best on the floorplan. And Power requirements.<br>Note: re Delivery Dockets: Change of info re Delivery Dockets – IF YOU NEED TO DO THESE - please send these to Hazel by COB Friday 2nd Feb too.<br>Woolworths will not be notifying you when your stock arrives in the dock. The team at the dock will accept all deliveries and keep these until your event. It will be each supplier's responsibility to track your shipment independently and ensure it's been delivered and received.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>IMPORTANT:</strong> ETCH Sparkling advise – ensure you get pics showing the WHOLE delivery has been received!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>IMPORTANT:</strong> Ensure the delivery address delivered to specifically says: 1 Woolworths Way. NOT<br>Norwest Circa (there is a Woolworths store nearby which can cause delivery drivers some confusion.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Do we need a separate Allergen statement for any condiments or accessories that we use on the day?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer</strong>: Incorporate these into the Allergen Declaration Statement that will be on your table. Aim to consider the things you sample with and their Allergens – use Gluten Free and Non-Dairy where possible.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> If some of our products contain sesame or nuts OTHER than peanuts (which are banned totally from the site) – can we sample these?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> Yes – BUT you have to upload by the 2nd Feb your Product Information Form containing Ingredients and Allergens info AND have the appropriate Allergen Declaration Statement on the table. No PEANUTS!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Do we need to upload for approval our Business and Product Info Pack by the 2nd Feb?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> No – but you DO need to be working on this and presenting it at the prep sessions so we can ensure you are on the ball for the day.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> How do we get refrigerated or frozen samples to the Senior Executives for the requested 10 samples?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> This is very complicated as the Senior Execs do not necessarily receive their Seedlab bags on the day, the bags may sit for some time in their office. Please ask any Senior Execs or other CMs as they visit, if they would like you to arrange for a sample of your product to be made available for them at the end of the day (or take it with them now), and then liaise with Darren and Amanda on the day. You will need to have your own<br>cooler bags and ice blocks for this.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> We are presenting 12 products – do we put all of these in the Seedlab bags for Senior Executives?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> NO! Please put your best 2-3 products forward for these Seedlab bags only. You take all your products<br>and any relevant NPD to your CM meeting in a unique bag for your CM and ACM. Along with a way to sample<br>them in the meeting.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Question:</strong> Do we put all our samples in a separate bag with brochures etc and hand them to Amanda for the Seedlab bags for Senior Executives?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Answer:</strong> NO! Please provide the products loose and a few brochures if necessary. No separate bags. Thanks.</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/expo-faq/,sfwd-lessons,,,,,
27210,"17 - LEAN for Small Business",,https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/17-lean-for-small-business/,sfwd-lessons,,,,,
27222,"Competitor Landscape","<!-- wp:paragraph -->
<p>In this module Sally Fairless discusses techniques for evaluating the competitor landscape for your products and ways to capture the consumer value.  An accompanying worksheet can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/835623883?h=efa24caae4"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Value, competitor analysis, competitor matrix</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/marketing/lessons/competitor-landscape/,sfwd-lessons,,,,,
27226,"Example Documents and Templates","<!-- wp:paragraph -->
<p>Amanda Hinds has prepared some example documents commonly required when starting the journey of recruitment of staff and managing people.  These example documents and templates can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>PLEASE NOTE:</strong>  These documents are provided 'as is', as reference examples which can be used to guide modification to suit your own particular business needs.  It is the responsibility of the user to determine the applicability of any information to their particular circumstances before making decisions based on it.   When in doubt, please seek professional advice.</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/leadership/lessons/example-documents-and-templates/,sfwd-lessons,,,,,
27247,"TikTok Takeoff with Zephyr Social","<!-- wp:paragraph -->
<p>In this session recorded on the 28th June 2023, Jason Faulkner and Maddy Bergen from Zephyr Social provide an introduction to TikTok and consider why you should be using it and how to use it to improve consumer engagement with your brand. The session was moderated by Sally Fairless.  The accompanying slides can be found under the 'Materials' tab along with a link to an externally hosted playable version of the slides.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/840319746?h=e1488bd764"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  TikTok, User Generated Content, UGC, marketing, video, media plan, Zephyr Social</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/tiktok-takeoff-with-zephyr-social/,sfwd-lessons,,,,,
27251,"TikTok Takeoff - An Introduction with Zephyr Social","<!-- wp:paragraph -->
<p>In this session recorded on the 28th June 2023, Jason Faulkner and Maddy Bergen from Zephyr Social provide an introduction to TikTok and consider why you should be using it and how to use it to improve consumer engagement with your brand. The session was moderated by Sally Fairless. The accompanying slides can be found under the ‘Materials’ tab along with a link to an externally hosted playable version of the slides.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/840319746?h=e1488bd764"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: TikTok, User Generated Content, UGC, marketing, video, media plan, Zephyr Social</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/tiktok-takeoff-an-introduction-with-zephyr-social/,sfwd-lessons,,,,,
27280,"TikTok for Business with Gavin Wren","<!-- wp:paragraph -->
<p>Gavin Wren is a content creator and writer from London, UK. He has a strong interest in food and food policy and his TikTok content reaches millions of people each month.  In these three modules Gavin shares his knowledge and experience around how to create targeted and engaging short-form video content on TikTok for your business.</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/tiktok-for-business-with-gavin-wren/,sfwd-lessons,,,,,
